Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Management experience,Years of management experience,Number of subordinates,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6553ae8a82c86e0942f38ce7,628f7ed6b17795e8b70cc336,AWAITING REVIEW,2023-11-14T17:34:36.841000Z,2023-11-14T17:45:03.641000Z,,2023-11-14T17:45:04.116793Z,627.0,C9B87HRO,2550,Yes,3 - 4 years,7-10,33,Male,White,United States,United States,United States,English,No,Full-Time
6553ae8d1d5f2802a1c4cf85,5a5ec648eedc32000142ce86,AWAITING REVIEW,2023-11-14T17:29:55.938000Z,2023-11-14T17:35:59.786000Z,,2023-11-14T17:36:00.256913Z,364.0,C9B87HRO,2747,Yes,5+ years,4-6,54,Female,White,United States,United States,United States,English,No,Full-Time
6553aeb9089957c612f4e636,63c4a90d09909e33d5e82f21,AWAITING REVIEW,2023-11-14T17:36:09.177000Z,2023-11-14T17:49:20.289000Z,,2023-11-14T17:49:20.712023Z,792.0,C9B87HRO,1449,Yes,5+ years,>10,50,Female,White,United States,United States,United States,English,Yes,Full-Time
6553aee8cb372050cab60483,6463695c18c68eee514fd3a3,AWAITING REVIEW,2023-11-14T17:31:27.180000Z,2023-11-14T17:41:42.315000Z,,2023-11-14T17:41:42.821939Z,616.0,C9B87HRO,1223,Yes,5+ years,2-3,78,Male,White,United States,United States,United States,English,No,Part-Time
6553aef3f2e62a521b49f79b,64309be1d7d085ed8ee4c129,AWAITING REVIEW,2023-11-14T17:31:46.333000Z,2023-11-14T17:38:24.234000Z,,2023-11-14T17:38:24.694320Z,398.0,C9B87HRO,1686,Yes,3 - 4 years,>10,29,Male,White,United States,United States,United States,English,No,Full-Time
6553aefb507b72b9270ea0f0,60e8b06bfb1c78d450ae9f79,AWAITING REVIEW,2023-11-14T17:31:48.843000Z,2023-11-14T17:39:41.003000Z,,2023-11-14T17:39:41.578709Z,473.0,C9B87HRO,5461,Yes,5+ years,>10,48,Male,Black,United States,United States,United States,English,No,Full-Time
6553af0eccdc23a90e34ef95,64509bfcd8d8b7e61f801e95,AWAITING REVIEW,2023-11-14T17:32:03.988000Z,2023-11-14T17:42:50.157000Z,,2023-11-14T17:42:51.175256Z,647.0,C9B87HRO,1429,Yes,5+ years,>10,58,Female,White,United States,United States,United States,English,No,Full-Time
6553af10d4a3b73a404adc44,62c3b1a4336684ef3487547e,AWAITING REVIEW,2023-11-14T17:32:03.492000Z,2023-11-14T17:37:34.659000Z,,2023-11-14T17:37:35.092591Z,332.0,C9B87HRO,1034,Yes,3 - 4 years,4-6,28,Male,White,United States,United States,United States,English,No,Full-Time
6553af5b41ba349796c27403,631fd12cab0b639506214b7b,AWAITING REVIEW,2023-11-14T17:37:20.989000Z,2023-11-14T18:04:56.238000Z,,2023-11-14T18:04:56.747805Z,1656.0,C9B87HRO,1622,Yes,5+ years,7-10,39,Male,Black,United States,United States,United States,English,Yes,Full-Time
6553af6c983a8b25a6679f83,64664bc615dd4139df276075,AWAITING REVIEW,2023-11-14T17:33:35.329000Z,2023-11-14T17:36:57.206000Z,,2023-11-14T17:36:57.677995Z,202.0,C9B87HRO,778,Yes,5+ years,4-6,42,Male,Asian,United States,United States,United States,English,No,Full-Time
6553af75f787b4be3955661c,5b0a38d230d5620001551e0d,AWAITING REVIEW,2023-11-14T17:33:46.796000Z,2023-11-14T17:38:25.268000Z,,2023-11-14T17:38:25.773224Z,279.0,C9B87HRO,2260,Yes,5+ years,>10,30,Male,White,United States,United States,United States,English,Yes,Full-Time
6553af8108db3dc6a17abc51,54e32a60fdf99b3eae9de85b,AWAITING REVIEW,2023-11-14T17:34:03.609000Z,2023-11-14T17:47:57.944000Z,,2023-11-14T17:47:58.571069Z,835.0,C9B87HRO,5587,Yes,5+ years,2-3,39,Female,White,United States,United States,United States,English,No,Full-Time
6553af8418b6a5abb9244b30,631a68ee10ec68377cb03457,AWAITING REVIEW,2023-11-14T17:34:00.166000Z,2023-11-14T17:45:17.608000Z,,2023-11-14T17:45:18.093656Z,678.0,C9B87HRO,1350,Yes,5+ years,2-3,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6553af8f49557a3bdedad23e,5a381de00006450001bf2691,AWAITING REVIEW,2023-11-14T17:34:29.629000Z,2023-11-14T17:37:05.924000Z,,2023-11-14T17:37:06.340552Z,157.0,C9B87HRO,4209,Yes,2 - 3 years,4-6,35,Male,White,United States,United States,United States,English,No,Part-Time
6553afa708db3dc6a17abc57,5ffc9218eb4ab30bbeb6c301,AWAITING REVIEW,2023-11-14T17:34:34.398000Z,2023-11-14T17:38:10.070000Z,,2023-11-14T17:38:10.666480Z,216.0,C9B87HRO,2823,Yes,5+ years,2-3,29,Male,White,United States,United States,United States,English,No,Part-Time
6553afbc09c6a115bba37118,5e7909d956b26e4aba9a460b,AWAITING REVIEW,2023-11-14T17:34:56.705000Z,2023-11-14T17:46:29.430000Z,,2023-11-14T17:46:29.862471Z,693.0,C9B87HRO,6360,Yes,5+ years,>10,51,Male,White,United States,United States,United States,English,Yes,Full-Time
6553afd0217b447160aec495,5f51135fd3e0342eda5f66c5,AWAITING REVIEW,2023-11-14T17:35:17.176000Z,2023-11-14T17:39:37.236000Z,,2023-11-14T17:39:37.880951Z,261.0,C9B87HRO,1626,Yes,2 - 3 years,2-3,29,Male,Black,United States,United States,United States,English,No,Full-Time
6553afd4f2e62a521b49f7b6,5694e7b5e0c800000b5a3841,AWAITING REVIEW,2023-11-14T17:35:20.427000Z,2023-11-14T17:39:20.435000Z,,2023-11-14T17:39:20.999391Z,241.0,C9B87HRO,2940,Yes,5+ years,>10,50,Male,White,United States,United States,United States,English,No,Full-Time
6553afda043539bd372ab43e,63cdf894c118ad4f84489c1a,AWAITING REVIEW,2023-11-14T17:35:27.695000Z,2023-11-14T17:40:02.227000Z,,2023-11-14T17:40:02.723164Z,275.0,C9B87HRO,1124,Yes,5+ years,>10,49,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6553afdf37f29ee801b2ce80,63fe38bfab28b75385783fba,AWAITING REVIEW,2023-11-14T17:35:39.990000Z,2023-11-14T17:44:41.700000Z,,2023-11-14T17:44:42.225738Z,542.0,C9B87HRO,1489,Yes,5+ years,7-10,40,Male,Black,Haiti,United States,United States,English,No,Full-Time
6553afe3efeb35c62406cd16,6543b45c83d1b44b75245a18,AWAITING REVIEW,2023-11-14T17:35:36.343000Z,2023-11-14T17:43:12.106000Z,,2023-11-14T17:43:12.709124Z,456.0,C9B87HRO,116,Yes,5+ years,2-3,53,Female,White,United States,United States,United States,English,No,Full-Time
6553afe5bba18339d7dcf1a9,616b5241d8eb9504f10a5cb2,AWAITING REVIEW,2023-11-14T17:35:37.504000Z,2023-11-14T17:41:59.569000Z,,2023-11-14T17:42:00.019850Z,383.0,C9B87HRO,5188,Yes,5+ years,>10,58,Female,Mixed,United States,United States,United States,English,No,Full-Time
6553afed25b7ce1ff88b5277,5be1ac50ca095c0001b9f717,AWAITING REVIEW,2023-11-14T17:35:45.572000Z,2023-11-14T17:43:11.235000Z,,2023-11-14T17:43:11.641610Z,446.0,C9B87HRO,8876,Yes,5+ years,>10,47,Male,White,United States,United States,United States,English,No,Full-Time
6553aff81d5f2802a1c4cfcc,5e3079c558a8c8073fdb1ff9,AWAITING REVIEW,2023-11-14T17:35:56.812000Z,2023-11-14T17:42:13.342000Z,,2023-11-14T17:42:13.903638Z,377.0,C9B87HRO,6972,Yes,5+ years,2-3,34,Male,White,United States,United States,United States,English,No,Full-Time
