session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
botw78do,16,ot0ahn70,0,,InitializeParticipant,1699997740,1,0,0
botw78do,14,n0v140s8,8,survey,SzenarioFour,1699997740,1,0,0
botw78do,16,ot0ahn70,1,survey,Landing,1699997742,1,0,0
botw78do,14,n0v140s8,9,survey,SzenarioFourOutcome,1699997762,1,0,0
botw78do,16,ot0ahn70,2,survey,SzenarioOne,1699997769,1,0,0
botw78do,16,ot0ahn70,3,survey,SzenarioOneOutcome,1699997813,1,0,0
botw78do,15,umi2ae2r,2,survey,SzenarioOne,1699997818,1,0,0
botw78do,16,ot0ahn70,4,survey,SzenarioTwo,1699997836,1,0,0
botw78do,15,umi2ae2r,3,survey,SzenarioOneOutcome,1699997842,1,0,0
botw78do,16,ot0ahn70,5,survey,SzenarioTwoOutcome,1699997855,1,0,0
botw78do,15,umi2ae2r,4,survey,SzenarioTwo,1699997861,1,0,0
botw78do,15,umi2ae2r,5,survey,SzenarioTwoOutcome,1699997885,1,0,0
botw78do,16,ot0ahn70,6,survey,SzenarioThree,1699997891,1,0,0
botw78do,17,hc7t3stz,0,,InitializeParticipant,1699997896,1,0,0
botw78do,17,hc7t3stz,1,survey,Landing,1699997901,1,0,0
botw78do,16,ot0ahn70,7,survey,SzenarioThreeOutcome,1699997919,1,0,0
botw78do,17,hc7t3stz,2,survey,SzenarioOne,1699997929,1,0,0
botw78do,16,ot0ahn70,8,survey,SzenarioFour,1699997945,1,0,0
botw78do,17,hc7t3stz,3,survey,SzenarioOneOutcome,1699997958,1,0,0
botw78do,16,ot0ahn70,9,survey,SzenarioFourOutcome,1699997973,1,0,0
botw78do,17,hc7t3stz,4,survey,SzenarioTwo,1699997978,1,0,0
botw78do,16,ot0ahn70,11,survey,Experience,1699998015,1,0,0
botw78do,16,ot0ahn70,12,survey,Feedback,1699998020,1,0,0
botw78do,17,hc7t3stz,5,survey,SzenarioTwoOutcome,1699998046,1,0,0
botw78do,17,hc7t3stz,6,survey,SzenarioThree,1699998081,1,0,0
botw78do,17,hc7t3stz,7,survey,SzenarioThreeOutcome,1699998180,1,0,0
botw78do,18,ibvoc6sm,0,,InitializeParticipant,1699998196,1,0,0
botw78do,17,hc7t3stz,8,survey,SzenarioFour,1699998197,1,0,0
botw78do,18,ibvoc6sm,1,survey,Landing,1699998213,1,0,0
botw78do,17,hc7t3stz,9,survey,SzenarioFourOutcome,1699998248,1,0,0
botw78do,19,p2c1n5hi,0,,InitializeParticipant,1699998263,1,0,0
botw78do,18,ibvoc6sm,2,survey,SzenarioOne,1699998276,1,0,0
botw78do,18,ibvoc6sm,3,survey,SzenarioOneOutcome,1699998384,1,0,0
botw78do,18,ibvoc6sm,4,survey,SzenarioTwo,1699998414,1,0,0
botw78do,18,ibvoc6sm,5,survey,SzenarioTwoOutcome,1699998458,1,0,0
botw78do,19,p2c1n5hi,1,survey,Landing,1699998470,1,0,0
botw78do,18,ibvoc6sm,6,survey,SzenarioThree,1699998487,1,0,0
botw78do,17,hc7t3stz,11,survey,Experience,1699998493,1,0,0
botw78do,17,hc7t3stz,12,survey,Feedback,1699998496,1,0,0
botw78do,18,ibvoc6sm,7,survey,SzenarioThreeOutcome,1699998548,1,0,0
botw78do,18,ibvoc6sm,8,survey,SzenarioFour,1699998565,1,0,0
botw78do,18,ibvoc6sm,9,survey,SzenarioFourOutcome,1699998641,1,0,0
botw78do,19,p2c1n5hi,2,survey,SzenarioOne,1699998645,1,0,0
botw78do,19,p2c1n5hi,3,survey,SzenarioOneOutcome,1699998683,1,0,0
botw78do,15,umi2ae2r,6,survey,SzenarioThree,1699998725,1,0,0
botw78do,19,p2c1n5hi,4,survey,SzenarioTwo,1699998732,1,0,0
botw78do,15,umi2ae2r,7,survey,SzenarioThreeOutcome,1699998745,1,0,0
botw78do,15,umi2ae2r,8,survey,SzenarioFour,1699998757,1,0,0
botw78do,15,umi2ae2r,9,survey,SzenarioFourOutcome,1699998770,1,0,0
botw78do,19,p2c1n5hi,5,survey,SzenarioTwoOutcome,1699998771,1,0,0
botw78do,18,ibvoc6sm,11,survey,Experience,1699998772,1,0,0
botw78do,15,umi2ae2r,11,survey,Experience,1699998808,1,0,0
botw78do,15,umi2ae2r,12,survey,Feedback,1699998811,1,0,0
botw78do,19,p2c1n5hi,6,survey,SzenarioThree,1699998811,1,0,0
botw78do,19,p2c1n5hi,7,survey,SzenarioThreeOutcome,1699998836,1,0,0
botw78do,18,ibvoc6sm,12,survey,Feedback,1699998864,1,0,0
botw78do,19,p2c1n5hi,8,survey,SzenarioFour,1699998927,1,0,0
botw78do,19,p2c1n5hi,9,survey,SzenarioFourOutcome,1699998944,1,0,0
botw78do,19,p2c1n5hi,11,survey,Experience,1699999003,1,0,0
botw78do,19,p2c1n5hi,12,survey,Feedback,1699999010,1,0,0
botw78do,20,wri452zu,0,,InitializeParticipant,1700000041,1,0,0
botw78do,20,wri452zu,1,survey,Landing,1700000070,1,0,0
botw78do,20,wri452zu,2,survey,SzenarioOne,1700000144,1,0,0
botw78do,20,wri452zu,3,survey,SzenarioOneOutcome,1700000211,1,0,0
botw78do,20,wri452zu,4,survey,SzenarioTwo,1700000253,1,0,0
botw78do,20,wri452zu,5,survey,SzenarioTwoOutcome,1700000307,1,0,0
botw78do,21,sc6h9v66,0,,InitializeParticipant,1700000364,1,0,0
botw78do,20,wri452zu,6,survey,SzenarioThree,1700000372,1,0,0
botw78do,21,sc6h9v66,1,survey,Landing,1700000374,1,0,0
botw78do,20,wri452zu,7,survey,SzenarioThreeOutcome,1700000421,1,0,0
botw78do,21,sc6h9v66,2,survey,SzenarioOne,1700000442,1,0,0
botw78do,20,wri452zu,8,survey,SzenarioFour,1700000491,1,0,0
botw78do,20,wri452zu,9,survey,SzenarioFourOutcome,1700000516,1,0,0
botw78do,21,sc6h9v66,3,survey,SzenarioOneOutcome,1700000519,1,0,0
botw78do,21,sc6h9v66,4,survey,SzenarioTwo,1700000604,1,0,0
botw78do,20,wri452zu,11,survey,Experience,1700000621,1,0,0
botw78do,20,wri452zu,12,survey,Feedback,1700000625,1,0,0
botw78do,21,sc6h9v66,5,survey,SzenarioTwoOutcome,1700000658,1,0,0
botw78do,21,sc6h9v66,6,survey,SzenarioThree,1700000736,1,0,0
botw78do,21,sc6h9v66,7,survey,SzenarioThreeOutcome,1700000769,1,0,0
botw78do,21,sc6h9v66,8,survey,SzenarioFour,1700000805,1,0,0
botw78do,21,sc6h9v66,9,survey,SzenarioFourOutcome,1700000832,1,0,0
botw78do,21,sc6h9v66,11,survey,Experience,1700001098,1,0,0
botw78do,21,sc6h9v66,12,survey,Feedback,1700001114,1,0,0
botw78do,22,p88rxesf,0,,InitializeParticipant,1700001319,1,0,0
botw78do,22,p88rxesf,1,survey,Landing,1700001343,1,0,0
botw78do,22,p88rxesf,2,survey,SzenarioOne,1700001379,1,0,0
botw78do,23,1opepm7p,0,,InitializeParticipant,1700002514,1,0,0
botw78do,23,1opepm7p,1,survey,Landing,1700002518,1,0,0
botw78do,23,1opepm7p,2,survey,SzenarioOne,1700002553,1,0,0
botw78do,23,1opepm7p,3,survey,SzenarioOneOutcome,1700002585,1,0,0
botw78do,23,1opepm7p,4,survey,SzenarioTwo,1700002604,1,0,0
botw78do,23,1opepm7p,5,survey,SzenarioTwoOutcome,1700002629,1,0,0
botw78do,23,1opepm7p,6,survey,SzenarioThree,1700002666,1,0,0
botw78do,23,1opepm7p,7,survey,SzenarioThreeOutcome,1700002699,1,0,0
botw78do,23,1opepm7p,8,survey,SzenarioFour,1700002726,1,0,0
botw78do,23,1opepm7p,9,survey,SzenarioFourOutcome,1700002742,1,0,0
botw78do,23,1opepm7p,11,survey,Experience,1700002782,1,0,0
botw78do,23,1opepm7p,12,survey,Feedback,1700002786,1,0,0
botw78do,24,fomhzkbt,0,,InitializeParticipant,1700003970,1,0,0
botw78do,24,fomhzkbt,1,survey,Landing,1700003990,1,0,0
botw78do,24,fomhzkbt,2,survey,SzenarioOne,1700004027,1,0,0
botw78do,24,fomhzkbt,3,survey,SzenarioOneOutcome,1700004057,1,0,0
botw78do,24,fomhzkbt,4,survey,SzenarioTwo,1700004091,1,0,0
botw78do,24,fomhzkbt,5,survey,SzenarioTwoOutcome,1700004168,1,0,0
botw78do,24,fomhzkbt,6,survey,SzenarioThree,1700004171,1,0,0
botw78do,24,fomhzkbt,7,survey,SzenarioThreeOutcome,1700004188,1,0,0
botw78do,24,fomhzkbt,8,survey,SzenarioFour,1700004195,1,0,0
botw78do,24,fomhzkbt,9,survey,SzenarioFourOutcome,1700004219,1,0,0
botw78do,25,5drw5d2g,0,,InitializeParticipant,1700009581,1,0,0
botw78do,25,5drw5d2g,1,survey,Landing,1700009585,1,0,0
botw78do,25,5drw5d2g,2,survey,SzenarioOne,1700009610,1,0,0
botw78do,25,5drw5d2g,3,survey,SzenarioOneOutcome,1700009636,1,0,0
botw78do,25,5drw5d2g,4,survey,SzenarioTwo,1700009653,1,0,0
botw78do,25,5drw5d2g,5,survey,SzenarioTwoOutcome,1700009674,1,0,0
botw78do,25,5drw5d2g,6,survey,SzenarioThree,1700009678,1,0,0
botw78do,25,5drw5d2g,7,survey,SzenarioThreeOutcome,1700009705,1,0,0
botw78do,25,5drw5d2g,8,survey,SzenarioFour,1700009709,1,0,0
botw78do,25,5drw5d2g,9,survey,SzenarioFourOutcome,1700009719,1,0,0
botw78do,25,5drw5d2g,11,survey,Experience,1700009753,1,0,0
botw78do,25,5drw5d2g,12,survey,Feedback,1700009755,1,0,0
botw78do,26,in2a7v6o,0,,InitializeParticipant,1700027204,1,0,0
botw78do,26,in2a7v6o,1,survey,Landing,1700027227,1,0,0
botw78do,26,in2a7v6o,2,survey,SzenarioOne,1700027248,1,0,0
botw78do,26,in2a7v6o,3,survey,SzenarioOneOutcome,1700027282,1,0,0
botw78do,26,in2a7v6o,4,survey,SzenarioTwo,1700027316,1,0,0
botw78do,26,in2a7v6o,5,survey,SzenarioTwoOutcome,1700027348,1,0,0
botw78do,26,in2a7v6o,6,survey,SzenarioThree,1700027411,1,0,0
botw78do,26,in2a7v6o,7,survey,SzenarioThreeOutcome,1700027432,1,0,0
botw78do,26,in2a7v6o,8,survey,SzenarioFour,1700027461,1,0,0
botw78do,26,in2a7v6o,9,survey,SzenarioFourOutcome,1700027489,1,0,0
botw78do,26,in2a7v6o,11,survey,Experience,1700027532,1,0,0
botw78do,26,in2a7v6o,12,survey,Feedback,1700027534,1,0,0
botw78do,27,corltfqz,0,,InitializeParticipant,1700028774,1,0,0
botw78do,27,corltfqz,1,survey,Landing,1700028802,1,0,0
botw78do,27,corltfqz,2,survey,SzenarioOne,1700028862,1,0,0
botw78do,27,corltfqz,3,survey,SzenarioOneOutcome,1700028932,1,0,0
botw78do,27,corltfqz,4,survey,SzenarioTwo,1700029004,1,0,0
botw78do,27,corltfqz,5,survey,SzenarioTwoOutcome,1700029064,1,0,0
botw78do,27,corltfqz,6,survey,SzenarioThree,1700029105,1,0,0
botw78do,27,corltfqz,7,survey,SzenarioThreeOutcome,1700029160,1,0,0
botw78do,27,corltfqz,8,survey,SzenarioFour,1700029235,1,0,0
botw78do,27,corltfqz,9,survey,SzenarioFourOutcome,1700029279,1,0,0
botw78do,27,corltfqz,11,survey,Experience,1700029373,1,0,0
botw78do,27,corltfqz,12,survey,Feedback,1700029494,1,0,0
botw78do,28,e08asqlc,0,,InitializeParticipant,1700031792,1,0,0
botw78do,28,e08asqlc,1,survey,Landing,1700031799,1,0,0
botw78do,28,e08asqlc,2,survey,SzenarioOne,1700031835,1,0,0
botw78do,28,e08asqlc,3,survey,SzenarioOneOutcome,1700031881,1,0,0
botw78do,28,e08asqlc,4,survey,SzenarioTwo,1700031901,1,0,0
botw78do,28,e08asqlc,5,survey,SzenarioTwoOutcome,1700031926,1,0,0
botw78do,28,e08asqlc,6,survey,SzenarioThree,1700031941,1,0,0
botw78do,28,e08asqlc,7,survey,SzenarioThreeOutcome,1700031971,1,0,0
botw78do,28,e08asqlc,8,survey,SzenarioFour,1700031995,1,0,0
botw78do,28,e08asqlc,9,survey,SzenarioFourOutcome,1700032029,1,0,0
botw78do,29,dt4tf69t,0,,InitializeParticipant,1700039170,1,0,0
botw78do,29,dt4tf69t,1,survey,Landing,1700039179,1,0,0
botw78do,29,dt4tf69t,2,survey,SzenarioOne,1700039194,1,0,0
